423.7
431.3
438.6
446
453.3
460.7
468
475.3
482.5
489.7
497
504.5
512
519.5
527.3
535
542.8
550.9
559
567.2
575.4
583.8
592.3
601
609.9
618.7
627.7
636.6
645.9
655.4
664.8
674.4
684.1
694.1
703.7
713.7
723.8
733.9
744.1
754.4
764.8
775.2
785.6
796.1
806.7
817.3
827.9
838.5
849.2
859.9
870.7
881.4
892
902.8
913.4
923.9
934.1
943.3
944.6
951.4
956.2
959.9
967
969.8
977.3
979.2
988.9
998.9
1008.6
1018.5
1029.3
1037.9
1047.6
1057.5
1067.7
1078.2
1088.7
1099.2
1109.8
1120.6
1131.3
1142
1152.6
1163.6
1174.7
1185.5
1196.3
1207.2
1217.8
1229.1
1240.2
1250.9
1262.5
1273.4
1284.4
1295.4
1306.2
1317.2
1328.2
1339.1
1349.7
1459.3
1469.9
1480.8
1491.4
1502
1512.6
1523.2
1533.7
1544.2
1554.8
1565.3
1575.6
1585.8
1596.2
1606.4
1616.8
1627
1637
1647.2
1656.9
1667.1
1677.3
1687.4
1697.2
1707
1716.8
1726.6
1736.4
1746.2
1755.8
1765.5
1775.1
1784.7
1793.9
1958.6
1967.3
1976
1984.8
1993.5
2002.1
2010.6
2019.3
2027.7
2036.2
2044.6
2053
2061.3
2069.7
2077.9
2086.3
2094.6
2102.8
2111
2119.2
2127.3
2135.5
2143.4
2151.3
2159.5
2167.4
2175.3
2183.4
2191.1
2199.1
2206.8
2214.6
2222.4
2230
2237.9
2245.4
2253.1
2260.8
2268.2
2276
2283.4
2290.8
2298.6
2305.7
2313.2
2320.8
2327.8
2335.5
2342.8
2349.7
2357.2
2364.5
2371.5
2378.7
2386
2393
